name,team,position,element,season,GW,total_points,value,price_change,pts_per_million,position_enc,rolling_pts_3,rolling_pts_5,rolling_pts_std_3,rolling_pts_std_5,rolling_goals_3,rolling_assists_3,rolling_mins_3,rolling_gi_3,form_trend,pct_matches_played,games_played,was_home,team_match_result,played_60_plus,blanked,red_card_flag,opp_avg_goals_scored,opp_avg_goals_conceded,team_rolling_pts_3,team_rolling_goals_3,gi_rate,rolling_yellows_3,transfers_per_selected
Jan Paul van Hecke,Brighton,DEF,150,2324,37,0,4.0,0.0,15.25,1,0.0,0.4,0.0,0.8944271909999154,0.0,0.0,0.0,0.0,-0.4,0.972972972972973,36,1,0,0,1,0,0.004545454545454545,0.5363636363636364,1.0,0.00757575757575758,0.0,0.0,0.0012479103388194296
Jan Paul van Hecke,Brighton,DEF,150,2324,38,0,4.0,0.0,15.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,37,1,0,0,1,0,0.00909090909090909,0.4613636363636363,1.3333333333333333,0.015151515151515157,0.0,0.0,0.0005959949141767323
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,1,0,4.5,0.5,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0.04423076923076923,0.3596153846153846,3.0,0.060897435897435896,,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,2,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,3,0,1,0,0.04423076923076923,0.2504025044722719,2.0,0.028846153846153844,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,3,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,1,1,0,1,0,0.0644454382826476,0.31042039355992845,2.0,0.05933214072748957,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,4,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3,0,3,0,1,0,0.05021466905187836,0.3654203935599285,1.3333333333333333,0.054844961240310075,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,5,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4,0,3,0,1,0,0.045599284436493734,0.30195885509839,2.3333333333333335,0.06317829457364342,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,6,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,5,1,3,0,1,0,0.052906976744186054,0.25965116279069766,2.3333333333333335,0.041666666666666664,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,7,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,6,1,1,0,1,0,0.07290697674418604,0.2673255813953489,3.0,0.06666666666666667,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,8,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,7,0,0,0,1,0,0.05,0.22000000000000003,2.3333333333333335,0.06666666666666667,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,9,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,8,1,3,0,1,0,0.05,0.275,1.3333333333333333,0.05000000000000001,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,10,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9,0,1,0,1,0,0.05500000000000001,0.33,1.3333333333333333,0.03333333333333333,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,11,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,10,1,1,0,1,0,0.045,0.38500000000000006,1.3333333333333333,0.03333333333333333,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,12,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,11,0,3,0,1,0,0.030000000000000006,0.33,1.6666666666666667,0.03333333333333333,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,13,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,12,1,3,0,1,0,0.035,0.32999999999999996,1.6666666666666667,0.03333333333333333,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,14,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,13,0,3,0,1,0,0.045000000000000005,0.22000000000000003,2.3333333333333335,0.05000000000000001,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,15,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,14,0,3,0,1,0,0.06,0.22000000000000003,3.0,0.08333333333333333,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,16,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,15,1,3,0,1,0,0.075,0.32999999999999996,3.0,0.09999999999999999,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,17,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,16,0,1,0,1,0,0.07930232558139536,0.3261627906976744,3.0,0.09050387596899225,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,18,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,17,1,0,0,1,0,0.06930232558139535,0.27116279069767446,2.3333333333333335,0.04883720930232558,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,19,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,18,0,0,0,1,0,0.05895348837209302,0.37348837209302327,1.3333333333333333,0.023255813953488372,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,20,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,19,0,1,0,1,0,0.03395348837209303,0.42081395348837214,0.3333333333333333,0.007751937984496124,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,21,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,20,1,1,0,1,0,0.0186046511627907,0.30697674418604654,0.3333333333333333,0.015503875968992248,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,22,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,21,1,3,0,1,0,0.0186046511627907,0.35813953488372097,0.6666666666666666,0.023255813953488372,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,23,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,22,0,0,0,1,0,0.03224101479915433,0.40813953488372096,1.6666666666666667,0.0459830866807611,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,24,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,23,1,3,0,1,0,0.03203429645290111,0.4524806201550387,1.3333333333333333,0.04563855610367238,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,25,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,24,0,0,0,1,0,0.03647874089734555,0.39904392764857877,2.0,0.03754208754208754,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,26,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,25,0,0,0,1,0,0.03182757810664787,0.4945478036175711,1.0,0.014814814814814815,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,27,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,26,1,3,0,1,0,0.026780571674188697,0.485839243498818,1.0,0.014499605988967691,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,28,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,27,1,3,0,1,0,0.030165484633569738,0.435839243498818,1.0,0.03546099290780142,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,29,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,28,0,0,0,1,0,0.02988770685579196,0.2891725768321513,2.0,0.04240543735224586,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,30,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,29,1,3,0,1,0,0.025443262411347516,0.2861170212765957,2.0,0.035313238770685575,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,31,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,30,0,1,0,1,0,0.029609929078014185,0.13945035460992908,2.0,0.013888888888888888,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,32,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,31,1,1,0,1,0,0.025354609929078016,0.04583333333333333,1.3333333333333333,0.006944444444444444,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,33,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696969696969697,32,0,3,0,1,0,0.012500000000000002,0.1375,1.6666666666666667,0.013888888888888888,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,34,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705882352941176,33,1,3,0,1,0,0.01666666666666667,0.18333333333333332,1.6666666666666667,0.020833333333333332,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,35,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,34,1,3,0,1,0,0.020833333333333336,0.1375,2.3333333333333335,0.027777777777777776,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,36,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,35,0,0,0,1,0,0.025,0.18333333333333332,3.0,0.03472222222222222,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,37,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972972972972973,36,1,3,0,1,0,0.025,0.275,2.0,0.02083333333333333,0.0,0.0,0.0
Andrey Nascimento dos Santos,Chelsea,MID,150,2425,38,0,4.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,37,0,3,0,1,0,0.025,0.1833333333333333,2.0,0.02083333333333333,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,1,0,4.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0.05,0.25384615384615383,3.0,0.05769230769230771,,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,2,0,4.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,1,0,0.04300699300699301,0.21923076923076926,2.3333333333333335,0.052447552447552455,0.0,0.0,0.03929030469517881
Tariq Lamptey,Brighton,DEF,150,2526,3,0,4.4,-0.09999999999999964,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,1,3,0,1,0,0.039160839160839164,0.27692307692307694,1.3333333333333333,0.03321678321678323,0.0,0.0,0.025480038290444283
Tariq Lamptey,Brighton,DEF,150,2526,4,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3,0,0,0,1,0,0.04055944055944056,0.3269230769230769,1.3333333333333333,0.022727272727272735,0.0,0.0,0.012241715399610137
Tariq Lamptey,Brighton,DEF,150,2526,5,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4,1,1,0,1,0,0.033782883782883785,0.34706959706959706,1.0,0.0230880230880231,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,6,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,5,0,3,0,1,0,0.02792207792207792,0.40952380952380957,1.3333333333333333,0.03896103896103897,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,7,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,6,0,1,0,1,0,0.03766233766233766,0.41190476190476194,1.3333333333333333,0.04761904761904762,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,8,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,7,1,3,0,1,0,0.04242424242424242,0.3642857142857143,1.6666666666666667,0.04761904761904762,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,9,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,8,0,0,0,1,0,0.04263565891472868,0.36544850498338877,2.3333333333333335,0.047249907715024,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,10,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9,1,3,0,1,0,0.047176079734219264,0.46533776301218166,1.3333333333333333,0.03894425987449244,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,11,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,10,0,1,0,1,0,0.05160575858250277,0.3605758582502769,2.0,0.054263565891472874,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,12,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,11,1,3,0,1,0,0.03732004429678848,0.30819490586932446,1.3333333333333333,0.03875968992248063,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,13,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,12,0,3,0,1,0,0.04186046511627907,0.30697674418604654,2.3333333333333335,0.03875968992248063,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,14,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,13,1,0,0,1,0,0.04186046511627907,0.2558139534883721,2.3333333333333335,0.031007751937984506,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,15,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,14,1,1,0,1,0,0.04186046511627907,0.2558139534883721,2.0,0.046511627906976744,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,16,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,15,0,0,0,1,0,0.03255813953488372,0.30697674418604654,1.3333333333333333,0.03875968992248063,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,17,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,16,1,1,0,1,0,0.03255813953488372,0.40930232558139534,0.3333333333333333,0.023255813953488382,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,18,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,17,0,0,0,1,0,0.023255813953488372,0.35813953488372097,0.6666666666666666,0.0077519379844961335,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,19,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,18,0,1,0,1,0,0.018498942917547567,0.45813953488372094,0.3333333333333333,0.0075757575757575855,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,20,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,19,1,3,0,1,0,0.018287526427061312,0.35348837209302325,0.6666666666666666,0.022727272727272735,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,21,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,20,0,1,0,1,0,0.022525252525252525,0.3023255813953488,1.3333333333333333,0.03754208754208755,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,22,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,21,1,1,0,1,0,0.026873078612209046,0.24782608695652172,1.6666666666666667,0.037212706777924175,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,23,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,22,0,0,0,1,0,0.03122090469916557,0.29565217391304344,1.6666666666666667,0.029307568438003227,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,24,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,23,1,1,0,1,0,0.03102327624066754,0.29130434782608694,0.6666666666666666,0.021739130434782608,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,25,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,24,1,0,0,1,0,0.026187686298694623,0.23811285846438485,0.6666666666666666,0.021584952204748698,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,26,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,25,0,0,0,1,0,0.017298797409805736,0.28492136910268273,0.3333333333333333,0.014338575393154496,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,27,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,26,0,3,0,1,0,0.012950971322849215,0.2839037927844589,0.3333333333333333,0.007092198581560293,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,28,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,27,1,3,0,1,0,0.017113783533765033,0.23607770582793713,1.0,0.014184397163120576,0.0,0.0,0.0
Tariq Lamptey,Brighton,DEF,150,2526,29,0,4.4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655172413793104,28,1,0,0,1,0,0.021276595744680847,0.18723404255319148,2.0,0.028368794326241144,0.0,0.0,0.0
Joël Veltman,Brighton,DEF,151,2324,1,1,4.5,0.0,0.2222222222222222,1,,,,,,,,,,0.0,0,1,3,0,1,0,,,,,,,0.0
Joël Veltman,Brighton,DEF,151,2324,2,1,4.5,0.0,0.4444444444444444,1,1.0,1.0,,,0.0,0.0,11.0,0.0,0.0,0.5,1,0,3,0,1,0,0.11428571428571428,0.3142857142857143,3.0,0.11428571428571428,0.0,0.0,0.02956739595257122
Joël Veltman,Brighton,DEF,151,2324,3,4,4.4,-0.09999999999999964,1.3636363636363635,1,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.6666666666666666,2,1,0,0,0,0,0.11596638655462185,0.31890756302521006,3.0,0.11596638655462185,0.5,0.0,0.04594720136254548
Joël Veltman,Brighton,DEF,151,2324,4,2,4.4,0.0,1.8181818181818181,1,2.0,2.0,1.7320508075688772,1.7320508075688772,0.0,0.3333333333333333,20.666666666666668,0.3333333333333333,0.0,0.75,3,1,3,1,0,0,0.08711484593837536,0.5361344537815126,2.0,0.08711484593837536,0.0,0.0,0.06294215839537903
Joël Veltman,Brighton,DEF,151,2324,5,2,4.4,0.0,2.2727272727272725,1,2.3333333333333335,2.0,1.5275252316519468,1.4142135623730951,0.0,0.3333333333333333,47.0,0.3333333333333333,0.3333333333333335,0.8,4,0,3,1,0,0,0.08616946778711485,0.47848972922502336,2.0,0.07679738562091504,0.0,0.0,0.08884262791088585
Joël Veltman,Brighton,DEF,151,2324,6,1,4.4,0.0,2.5,1,2.6666666666666665,2.0,1.1547005383792515,1.224744871391589,0.0,0.3333333333333333,66.0,0.3333333333333333,0.6666666666666665,0.8333333333333334,5,1,3,1,1,0,0.08560224089635854,0.4439028944911298,2.0,0.06535947712418301,0.0,0.0,0.14013416608836457
Joël Veltman,Brighton,DEF,151,2324,7,-1,4.4,0.0,2.2727272727272725,1,1.6666666666666667,2.0,0.5773502691896255,1.224744871391589,0.0,0.0,90.0,0.0,-0.33333333333333326,0.8571428571428571,6,0,0,1,1,0,0.0738562091503268,0.4421568627450981,3.0,0.07407407407407407,0.0,0.3333333333333333,0.07611434733177838
Joël Veltman,Brighton,DEF,151,2324,8,1,4.4,0.0,2.5,1,0.6666666666666666,1.6,1.5275252316519465,1.8165902124584952,0.0,0.0,90.0,0.0,-0.9333333333333335,0.875,7,1,1,1,1,0,0.05588235294117647,0.7441176470588236,2.0,0.05555555555555556,0.0,0.3333333333333333,0.06787330316742081
Joël Veltman,Brighton,DEF,151,2324,9,1,4.4,0.0,2.727272727272727,1,0.3333333333333333,1.0,1.154700538379251,1.2247448713915892,0.0,0.0,90.0,0.0,-0.6666666666666667,0.8888888888888888,8,0,0,0,1,0,0.0611111111111111,0.6722222222222223,1.3333333333333333,0.0462962962962963,0.0,0.3333333333333333,0.07490441852586749
Joël Veltman,Brighton,DEF,151,2324,10,1,4.4,0.0,2.954545454545454,1,0.3333333333333333,0.8,1.154700538379251,1.0954451150103324,0.0,0.0,75.0,0.0,-0.46666666666666673,0.9,9,1,1,0,1,0,0.05,0.7333333333333333,0.3333333333333333,0.03703703703703704,0.0,0.0,0.12241133467623294
Joël Veltman,Brighton,DEF,151,2324,11,2,4.4,0.0,3.4090909090909087,1,1.0,0.6,0.0,0.8944271909999162,0.0,0.0,51.333333333333336,0.0,0.4,0.9090909090909091,10,0,1,1,0,0,0.03888888888888889,0.7333333333333334,0.6666666666666666,0.03703703703703704,0.0,0.0,0.06726563290641059
Joël Veltman,Brighton,DEF,151,2324,12,1,4.4,0.0,3.6363636363636362,1,1.3333333333333333,0.8,0.5773502691896251,1.0954451150103324,0.0,0.0,51.333333333333336,0.0,0.5333333333333332,0.9166666666666666,11,1,1,0,1,0,0.02777777777777778,0.7333333333333334,0.6666666666666666,0.01851851851851852,0.0,0.0,0.1667210315252221
Joël Veltman,Brighton,DEF,151,2324,13,1,4.4,0.0,3.8636363636363633,1,1.3333333333333333,1.2,0.5773502691896251,0.4472135954999584,0.0,0.0,42.666666666666664,0.0,0.1333333333333333,0.9230769230769231,12,0,3,1,1,0,0.027485380116959064,0.4245614035087719,1.0,0.018031189083820665,0.0,0.0,0.047620907120682586
Joël Veltman,Brighton,DEF,151,2324,14,1,4.4,0.0,4.090909090909091,1,1.3333333333333333,1.2,0.5773502691896251,0.4472135954999584,0.0,0.0,66.33333333333333,0.0,0.1333333333333333,0.9285714285714286,13,0,0,1,1,0,0.03137426900584796,0.4123391812865497,1.6666666666666667,0.033771929824561404,0.0,0.0,0.018121859945830834
Joël Veltman,Brighton,DEF,151,2324,15,1,4.4,0.0,4.3181818181818175,1,1.0,1.2,0.0,0.4472135954999584,0.0,0.0,66.33333333333333,0.0,-0.19999999999999996,0.9333333333333333,14,1,3,0,1,0,0.035574811011268005,0.45109256882042514,1.3333333333333333,0.050032092426187426,0.0,0.0,0.03607614688442734
Joël Veltman,Brighton,DEF,151,2324,16,0,4.4,0.0,4.3181818181818175,1,1.0,1.2,0.0,0.4472135954999584,0.0,0.0,65.66666666666667,0.0,-0.19999999999999996,0.9375,15,1,1,0,1,0,0.03954306497952197,0.44236241009026633,2.0,0.05713317847464189,0.0,0.0,0.055363642925642165
Joël Veltman,Brighton,DEF,151,2324,17,1,4.4,0.0,4.545454545454545,1,0.6666666666666666,0.8,0.577350269189625,0.4472135954999584,0.0,0.0,35.666666666666664,0.0,-0.13333333333333341,0.9411764705882353,16,0,0,0,1,0,0.04430496974142674,0.43363225136010763,1.3333333333333333,0.04006968641114983,0.0,0.0,0.0050699866032244655
Joël Veltman,Brighton,DEF,151,2324,18,0,4.4,0.0,4.545454545454545,1,0.6666666666666666,0.8,0.577350269189625,0.4472135954999584,0.0,0.0,14.333333333333334,0.0,-0.13333333333333341,0.9444444444444444,17,0,1,0,1,0,0.039041811846689894,0.48049941927990714,1.3333333333333333,0.02380952380952381,0.0,0.0,0.0032627736250217297
Joël Veltman,Brighton,DEF,151,2324,19,0,4.4,0.0,4.545454545454545,1,0.3333333333333333,0.6,0.5773502691896247,0.5477225575051665,0.0,0.0,8.666666666666666,0.0,-0.26666666666666666,0.9473684210526315,18,1,3,0,1,0,0.028803716608594654,0.42288037166085946,0.6666666666666666,0.015873015873015876,0.0,0.0,0.00015166911865075152
Joël Veltman,Brighton,DEF,151,2324,20,0,4.3,-0.10000000000000053,4.651162790697675,1,0.3333333333333333,0.4,0.5773502691896247,0.5477225575051665,0.0,0.0,8.666666666666666,0.0,-0.06666666666666671,0.95,19,0,1,0,1,0,0.03809523809523809,0.3666666666666667,1.3333333333333333,0.03968253968253969,0.0,0.0,0.00018597102233342913
Joël Veltman,Brighton,DEF,151,2324,21,0,4.3,0.0,4.651162790697675,1,0.0,0.2,0.0,0.4472135954999584,0.0,0.0,0.0,0.0,-0.2,0.9523809523809523,20,1,1,0,1,0,0.02857142857142857,0.31428571428571433,1.6666666666666667,0.03968253968253969,0.0,0.0,0.0005194905144880132
Joël Veltman,Brighton,DEF,151,2324,22,0,4.3,0.0,4.651162790697675,1,0.0,0.2,0.0,0.4472135954999584,0.0,0.0,0.0,0.0,-0.2,0.9545454545454546,21,0,0,0,1,0,0.023809523809523808,0.261904761904762,1.6666666666666667,0.03174603174603175,0.0,0.0,0.0011169780666125102
