name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,team_match_result,rolling_pts_3,rolling_pts_5,rolling_mins_3,goal_involvement,rolling_gi_3,pts_per_million,price_change,opp_avg_goals_scored,opp_avg_goals_conceded,played_60_plus,blanked,games_played,gi_rate,rolling_yellows_3,red_card_flag
Aaron Hickey,DEF,Brentford,2.0,0,0,7,0,10.8,104,0.08,0.11,0.03,1.02,8,2,0,2.6,11.0,2023-08-13T13:00:00Z,71,18,0,0,0,0,1,0,26398,1,2,2,4.0,0,0,0,0,4.5,1,1,1,2324,,,,,,,,,,,,,1,,,,0,,0.0,0.0,,,1,1,1,0.0,,0
Aaron Hickey,DEF,Brentford,2.5,0,0,15,1,1.5,104,0.01,0.01,0.0,0.36,13,0,0,0.2,0.0,2023-08-19T14:00:00Z,77,10,0,0,0,0,2,0,28443,1,3,0,0.0,5,-611,1516,2127,4.5,0,1,2,2324,,,,,,,,,,,,,3,0.0,0.0,71.0,0,0.0,1.1111111111111112,0.0,2.0,20.0,1,0,2,0.0,1.0,0
Aaron Hickey,DEF,Brentford,2.3,0,0,13,0,3.8,104,0.01,0.01,0.0,0.8,23,1,0,1.8,12.4,2023-08-26T14:00:00Z,90,8,0,0,0,0,3,0,30986,1,1,1,2.0,2,1008,2541,1533,4.5,1,0,3,2324,,,,,,,,,,,,,1,2.5,2.5,74.0,0,0.0,0.4444444444444444,0.0,2.5,10.0,1,0,3,0.0,1.0,0
Aaron Hickey,DEF,Brentford,2.0,0,0,19,0,1.2,104,0.02,0.06,0.04,2.02,32,2,0,1.8,15.6,2023-09-02T14:00:00Z,81,3,0,0,0,0,4,0,32460,1,2,2,1.0,1,425,2106,1681,4.5,1,0,4,2324,,,,,,,,,,,,,1,2.3333333333333335,2.3333333333333335,79.33333333333333,0,0.0,0.2222222222222222,0.0,2.0,10.0,1,1,4,0.0,0.6666666666666666,0
Aaron Hickey,DEF,Brentford,0.8,0,0,6,0,1.3,104,0.0,0.04,0.04,1.43,46,1,0,3.2,10.0,2023-09-16T16:30:00Z,81,15,0,0,0,0,5,0,31643,1,0,1,21.0,1,-1450,1167,2617,4.5,0,1,5,2324,,,,,,,,,,,,,0,2.6666666666666665,2.0,82.66666666666667,0,0.0,0.2222222222222222,0.0,2.0,12.0,1,1,5,0.0,0.3333333333333333,0
Aaron Hickey,DEF,Brentford,1.2,0,0,6,0,2.3,104,0.0,0.05,0.05,1.81,52,3,0,0.6,0.0,2023-09-23T16:30:00Z,72,9,0,0,0,0,6,0,40715,1,3,1,5.0,1,7774,9968,2194,4.5,1,0,6,2324,,,,,,,,,,,,,0,1.3333333333333333,1.8,84.0,0,0.0,0.2222222222222222,0.0,1.6,11.4,1,1,6,0.0,0.3333333333333333,0
Aaron Hickey,DEF,Brentford,1.0,0,0,0,0,4.7,104,0.01,0.01,0.0,0.22,67,1,0,0.7,2.0,2023-10-01T13:00:00Z,68,16,0,0,0,0,7,0,37736,1,1,1,0.0,1,-2717,2017,4734,4.5,0,1,7,2324,,,,,,,,,,,,,1,1.0,2.0,78.0,0,0.0,0.2222222222222222,0.0,1.4,13.4,1,1,7,0.0,0.3333333333333333,0
Aaron Hickey,DEF,Brentford,0.2,0,0,0,0,0.8,104,0.0,0.04,0.04,1.43,78,2,0,0.0,0.0,2023-10-07T14:00:00Z,90,14,0,0,0,0,8,0,35402,1,1,2,2.0,0,-2540,1064,3604,4.5,0,1,8,2324,,,,,,,,,,,,,0,1.0,1.2,73.66666666666667,0,0.0,0.0,0.0,1.0,15.4,1,1,8,0.0,0.6666666666666666,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,6,0,0,0,0,9,0,28238,0,0,3,0.0,0,-7278,304,7582,4.5,1,0,9,2324,,,,,,,,,,,,,3,0.6666666666666666,0.8,76.66666666666667,0,0.0,0.0,0.0,1.0,16.6,0,1,9,0.0,0.6666666666666666,0
Aaron Hickey,DEF,Brentford,2.0,0,0,21,1,2.0,104,0.0,0.0,0.0,1.11,95,0,0,2.0,15.6,2023-10-28T11:30:00Z,83,7,0,0,0,0,10,0,27521,1,2,0,2.0,6,-1095,569,1664,4.5,0,0,10,2324,,,,,,,,,,,,,3,0.3333333333333333,0.6,52.666666666666664,0,0.0,1.3333333333333333,0.0,1.0,13.0,1,0,10,0.0,0.6666666666666666,0
Aaron Hickey,DEF,Brentford,2.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,19,0,0,0,0,11,0,28972,0,2,3,0.0,0,978,1799,821,4.5,1,0,11,2324,,,,,,,,,,,,,3,2.0,1.6,57.666666666666664,0,0.0,0.0,0.0,1.4,11.2,0,1,11,0.0,0.3333333333333333,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,11,0,0,0,0,12,0,23054,0,0,3,0.0,0,-5640,72,5712,4.5,0,0,12,2324,,,,,,,,,,,,,0,2.0,1.4,27.666666666666668,0,0.0,0.0,0.0,1.4,8.8,0,1,12,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25T17:30:00Z,0,1,0,0,0,0,13,0,20482,0,1,0,0.0,0,-2711,35,2746,4.5,1,0,13,2324,,,,,,,,,,,,,0,2.0,1.2,27.666666666666668,0,0.0,0.0,0.0,1.2,11.6,0,1,13,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,12,0,0,0,0,14,0,19347,0,1,3,0.0,0,-1252,22,1274,4.4,1,0,14,2324,,,,,,,,,,,,,3,0.0,1.2,0.0,0,0.0,0.0,-0.09999999999999964,1.0,9.6,0,1,14,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,5,0,0,0,0,15,0,18612,0,1,2,0.0,0,-773,12,785,4.4,0,0,15,2324,,,,,,,,,,,,,0,0.0,1.2,0.0,0,0.0,0.0,0.0,0.6,10.8,0,1,15,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,17,0,0,0,0,16,0,17962,0,0,1,0.0,0,-647,15,662,4.4,0,0,16,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,13.0,0,1,16,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,2,0,0,0,0,17,0,17247,0,2,1,0.0,0,-700,21,721,4.4,1,0,17,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,10.6,0,1,17,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,20,0,0,0,0,19,0,16594,0,4,1,0.0,0,-268,6,274,4.4,1,0,19,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,8.2,0,1,18,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,8,0,0,0,0,20,0,16311,0,1,3,0.0,0,-287,27,314,4.4,0,0,20,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6,12.8,0,1,19,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,16,0,0,0,0,21,0,15738,0,2,3,0.0,0,-551,16,567,4.4,1,0,21,2324,,,,,,,,,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,16.4,0,1,20,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,18,0,0,0,0,22,0,15465,0,2,3,0.0,0,-304,15,319,4.4,0,0,22,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6,17.0,0,1,21,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,13,0,0,0,0,23,0,15379,0,3,1,0.0,0,-101,51,152,4.4,1,0,23,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6,20.0,0,1,22,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,20,0,0,0,0,24,0,15154,0,2,0,0.0,0,-221,10,231,4.4,0,0,24,2324,,,,,,,,,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,21.2,0,1,23,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,11,0,0,0,0,25,0,14957,0,4,1,0.0,0,-182,44,226,4.4,1,0,25,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.4,0,1,24,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2024-02-20T19:30:00Z,0,13,0,0,0,0,25,0,14957,0,0,1,0.0,0,-182,44,226,4.4,0,0,25,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,15.4,0,1,25,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,259,0,0,0.0,0.0,2024-02-26T20:00:00Z,0,19,0,0,0,0,26,0,14809,0,2,4,0.0,0,-159,18,177,4.4,0,0,26,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,16.8,0,1,26,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,7,0,0,0,0,27,0,14724,0,2,2,0.0,0,-98,30,128,4.4,1,0,27,2324,,,,,,,,,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,18.4,0,1,27,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2024-03-09T17:30:00Z,0,1,0,0,0,0,28,0,14602,0,1,2,0.0,0,-129,12,141,4.4,0,0,28,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,17.0,0,1,28,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2024-03-16T15:00:00Z,0,6,0,0,0,0,29,0,14505,0,1,2,0.0,0,-75,16,91,4.4,0,0,29,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,16.2,0,1,29,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2024-03-30T20:00:00Z,0,14,0,0,0,0,30,0,14459,0,1,1,0.0,0,-73,7,80,4.3,1,0,30,2324,,,,,,,,,,,,,1,0.0,0.0,0.0,0,0.0,0.0,-0.10000000000000053,1.0,18.8,0,1,30,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2024-04-03T18:30:00Z,0,5,0,0,0,0,31,0,14428,0,0,0,0.0,0,-31,4,35,4.3,1,0,31,2324,,,,,,,,,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,13.8,0,1,31,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,311,0,0,0.0,0.0,2024-04-06T14:00:00Z,0,2,0,0,0,0,32,0,14369,0,3,3,0.0,0,-57,12,69,4.3,0,0,32,2324,,,,,,,,,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,9.4,0,1,32,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2024-04-13T14:00:00Z,0,17,0,0,0,0,33,0,14311,0,0,2,0.0,0,-58,9,67,4.3,1,0,33,2324,,,,,,,,,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,11.6,0,1,33,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2024-04-20T14:00:00Z,0,12,0,0,0,0,34,0,14264,0,5,1,0.0,0,-48,15,63,4.3,0,0,34,2324,,,,,,,,,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,8.8,0,1,34,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2024-04-27T16:30:00Z,0,9,0,0,0,0,35,0,14203,0,0,1,0.0,0,-65,6,71,4.3,0,0,35,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,7.6,0,1,35,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2024-05-04T14:00:00Z,0,10,0,0,0,0,36,0,14168,0,0,0,0.0,0,-36,10,46,4.3,1,0,36,2324,,,,,,,,,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,8.0,0,1,36,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,362,0,0,0.0,0.0,2024-05-11T14:00:00Z,0,3,0,0,0,0,37,0,14125,0,2,1,0.0,0,-44,24,68,4.3,0,0,37,2324,,,,,,,,,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,8.0,0,1,37,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,104,0.0,0.0,0.0,0.0,372,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,15,0,0,0,0,38,0,14067,0,4,2,0.0,0,-52,12,64,4.3,1,0,38,2324,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,4.4,0,1,38,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2024-08-18T13:00:00Z,0,7,0,0,0,0,1,0,3440,0,1,2,0.0,0,0,0,0,4.5,1,0,1,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.20000000000000018,1.8,9.8,0,1,1,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2024-08-25T15:30:00Z,0,12,0,0,0,0,2,0,2680,0,0,2,0.0,0,-802,33,835,4.5,0,0,2,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,10.4,0,1,2,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,17,0,0,0,0,3,0,2254,0,1,3,0.0,0,-466,59,525,4.5,1,0,3,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,12.8,0,1,3,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2024-09-14T14:00:00Z,0,13,0,0,0,0,4,0,1924,0,1,2,0.0,0,-352,35,387,4.4,0,0,4,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,-0.09999999999999964,1.8,14.8,0,1,4,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,18,0,0,0,0,5,0,1771,0,1,3,0.0,0,-170,18,188,4.4,0,0,5,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,17.4,0,1,5,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,19,0,0,0,0,6,0,1641,0,1,1,0.0,0,-128,21,149,4.4,1,0,6,2425,,,,,,,,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4,18.0,0,1,6,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,20,0,0,0,0,7,0,1564,0,3,5,0.0,0,-80,30,110,4.4,1,0,7,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,18.0,0,1,7,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,14,0,0,0,0,8,0,1530,0,1,2,0.0,0,-41,58,99,4.4,0,0,8,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.2,20.0,0,1,8,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,10,0,0,0,0,9,0,1490,0,3,4,0.0,0,-47,26,73,4.4,1,0,9,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,22.0,0,1,9,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2024-11-04T20:00:00Z,0,9,0,0,0,0,10,0,1443,0,1,2,0.0,0,-52,23,75,4.4,0,0,10,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.2,24.0,0,1,10,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,3,0,0,0,0,11,0,1429,0,2,3,0.0,0,-18,29,47,4.3,1,0,11,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,-0.10000000000000053,2.2,21.6,0,1,11,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,8,0,0,0,0,12,0,1408,0,0,0,0.0,0,-22,29,51,4.3,0,0,12,2425,,,,,,,,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,2.6,23.6,0,1,12,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,11,0,0,0,0,13,0,1404,0,1,4,0.0,0,-8,20,28,4.3,1,0,13,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,17.6,0,1,13,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,2,0,0,0,0,14,0,1385,0,1,3,0.0,0,-20,13,33,4.3,0,0,14,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.2,15.6,0,1,14,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,15,0,0,0,0,15,0,1373,0,2,4,0.0,0,-15,19,34,4.3,1,0,15,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,15.6,0,1,15,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,6,0,0,0,0,16,0,1361,0,1,2,0.0,0,-11,20,31,4.3,0,0,16,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.4,16.0,0,1,16,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,16,0,0,0,0,17,0,1353,0,2,0,0.0,0,-16,18,34,4.3,1,0,17,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,16.0,0,1,17,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,5,0,0,0,0,18,0,1333,0,0,0,0.0,0,-19,16,35,4.3,0,0,18,2425,,,,,,,,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,19.6,0,1,18,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2025-01-01T17:30:00Z,0,1,0,0,0,0,19,0,1327,0,3,1,0.0,0,-10,18,28,4.3,1,0,19,2425,,,,,,,,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,17.6,0,1,19,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,17,0,0,0,0,20,0,1303,0,5,0,0.0,0,-21,17,38,4.3,0,0,20,2425,,,,,,,,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,17.6,0,1,20,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,13,0,0,0,0,21,0,1307,0,2,2,0.0,0,2,31,29,4.3,1,0,21,2425,,,,,,,,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4,13.6,0,1,21,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,12,0,0,0,0,22,0,1338,0,2,0,0.0,0,28,55,27,4.3,1,0,22,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,13.6,0,1,22,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,7,0,0,0,0,23,0,1304,0,2,1,0.0,0,-38,15,53,4.3,0,0,23,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,14.0,0,1,23,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2025-02-02T14:00:00Z,0,18,0,0,0,0,24,0,1296,0,2,0,0.0,0,-11,13,24,4.3,1,0,24,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,16.0,0,1,24,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,19,0,0,0,0,25,0,1280,0,1,0,0.0,0,-18,12,30,4.3,0,0,25,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,14.0,0,1,25,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,11,0,0,0,0,26,0,1278,0,4,0,0.0,0,-2,18,20,4.3,0,0,26,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,14.0,0,1,26,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2025-02-26T19:30:00Z,0,8,0,0,0,0,27,0,1287,0,1,1,0.0,0,6,17,11,4.3,1,0,27,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4,10.0,0,1,27,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,2,0,0,0,0,28,0,1288,0,1,0,0.0,0,2,17,15,4.3,1,0,28,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,8.0,0,1,28,0.0,0.0,0
Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,283,0,0,0.0,0.0,2025-03-15T17:30:00Z,0,3,0,0,0,0,29,0,1297,0,2,1,0.0,0,1,11,10,4.3,0,0,29,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.2,8.0,0,1,29,0.0,0.0,0
